,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4
C18-neg_Cluster_0367: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0368: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0369: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0370: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0371: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0372: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0373: eicosenoate,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0374: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0375: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0376: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0377: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0378: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0379: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0380: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0381: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0382: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0383: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0384: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0385: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0386: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0387: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0388: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0389: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0390: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0391: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0392: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0393: 12.13-diHOME,-0.008099010159155845,0.0,0.0,0.0,0.0
C18-neg_Cluster_0394: 9.10-diHOME,0.0,0.0,0.0,0.06827260404943879,0.0
C18-neg_Cluster_0395: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0396: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0397: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0398: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0399: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0400: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0401: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0402: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0403: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0404: NA,0.0,-0.020828449686410056,0.0,-0.015351317626469865,-0.1287444183257026
C18-neg_Cluster_0405: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0406: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0407: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0408: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0409: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0410: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0411: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0412: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0413: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0414: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0415: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0416: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0417: NA,-0.04241677463657273,0.0,0.0,0.0,0.0
C18-neg_Cluster_0418: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0419: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0420: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0421: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0422: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0423: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0424: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0425: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0426: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0427: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0428: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0429: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0430: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0431: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0432: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0433: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0434: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0435: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0436: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0437: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0438: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0439: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0440: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0441: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0442: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0443: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0444: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0445: NA,0.0,0.0,0.0,-0.07806047694856112,0.0
C18-neg_Cluster_0446: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0447: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0448: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0449: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0450: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0451: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0452: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0453: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0454: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0455: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0456: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0457: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0458: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0459: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0460: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0461: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0462: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0463: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0464: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0465: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0466: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0467: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0468: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0469: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0470: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0471: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0472: docosahexaenoic acid,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0473: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0474: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0475: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0476: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0477: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0478: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0479: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0480: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0481: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0482: NA,-0.2941634003041381,0.0,0.0,0.0,0.0
C18-neg_Cluster_0483: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0484: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0485: NA,-0.25319877316069506,0.0,0.0,0.0,0.0
C18-neg_Cluster_0486: carnosol,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0487: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0488: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0489: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0490: docosapentaenoic acid,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0491: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0492: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0493: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0494: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0495: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0496: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0497: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0498: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0499: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0500: NA,-0.1027211878544757,-0.11597481259439876,-0.29789156997560284,-0.11097879853933153,-0.5373403206785036
C18-neg_Cluster_0501: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0502: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0503: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0504: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0505: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0506: adrenic acid,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0507: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0508: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0509: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0510: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0511: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0512: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0513: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0514: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0515: palmitoylethanolamide,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0516: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0517: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0518: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0519: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0520: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0521: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0522: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0523: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0524: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0525: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0526: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0527: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0528: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0529: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0530: 13-docosenoate,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0531: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0532: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0533: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0534: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0535: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0536: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0537: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0538: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0539: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0540: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0541: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0542: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0543: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0544: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0545: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0546: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0547: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0548: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0549: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0550: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0551: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0552: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0553: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0554: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0555: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0556: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0557: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0558: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0559: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0560: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0561: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0562: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0563: palmitoylethanolamide,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0564: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0565: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0566: NA,0.0,-0.030528836385545953,-0.5946557152022874,-0.16844117127235897,-0.403723311000191
C18-neg_Cluster_0567: NA,0.0,-0.10386846543632611,0.0,0.0,0.0
C18-neg_Cluster_0568: NA,0.0,0.0,0.0,-0.013313986546443222,0.0
C18-neg_Cluster_0569: NA,0.0,-0.004798611869840416,0.0,0.0,0.0
C18-neg_Cluster_0570: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0571: NA,-0.07183295155493225,-0.12193941092505761,0.0,0.0,0.0
C18-neg_Cluster_0572: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0573: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0574: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0575: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0576: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0577: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0578: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0579: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0580: NA,0.0,-0.3619702039892765,0.0,0.0,0.0
C18-neg_Cluster_0581: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0582: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0583: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0584: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0585: NA,0.0,-0.008256185012987317,0.0,0.0,0.0
C18-neg_Cluster_0586: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0587: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0588: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0589: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0590: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0591: eicosatrienoic acid,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0592: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0593: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0594: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0595: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0596: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0597: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0598: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0599: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0600: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0601: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0602: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0603: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0604: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0605: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0606: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0607: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0608: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0609: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0610: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0611: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0612: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0613: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0614: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0615: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0616: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0617: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0618: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0619: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0620: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0621: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0622: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0623: NA,0.0,-0.022357261740371094,0.0,0.0,0.0
C18-neg_Cluster_0624: NA,-0.03863963722795605,0.0,0.0,0.0,0.0
C18-neg_Cluster_0625: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0626: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0627: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0628: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0629: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0630: NA,-0.015951505102075186,0.0,0.0,0.0,0.0
C18-neg_Cluster_0631: NA,-0.0009792989493689723,0.0,0.0,0.0,0.0
C18-neg_Cluster_0632: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0633: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0634: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0635: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0636: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0637: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0638: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0639: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0640: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0641: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0642: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0643: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0644: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0645: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0646: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0647: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0648: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0649: NA,0.1270587544604005,0.0,0.0,0.0,0.0
C18-neg_Cluster_0650: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0651: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0652: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0653: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0654: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0655: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0656: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0657: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0658: NA,-0.24007829340082554,0.0,0.0,0.0,0.0
C18-neg_Cluster_0659: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0660: NA,0.0,-0.06331550880582192,0.0,0.0,0.0
C18-neg_Cluster_0661: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0662: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0663: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0664: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0665: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0666: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0667: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0668: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0669: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0670: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0671: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0672: nervonic acid,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0673: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0674: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0675: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0676: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0677: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0678: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0679: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0680: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0681: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0682: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0683: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0684: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0685: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0686: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0687: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0688: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0689: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0690: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0691: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0692: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0693: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0694: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0695: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0696: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0697: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0698: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0699: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0700: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0701: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0702: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0703: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0704: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0705: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0706: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0707: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0708: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0709: arachidonic acid,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0710: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0711: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0712: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0713: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0714: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0715: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0716: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0717: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0718: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0719: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0720: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0721: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0722: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0723: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0724: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0725: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0726: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0727: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0728: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0729: docosapentaenoic acid ,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0730: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0731: lithocholic acid,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0732: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0733: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0734: NA,0.0,0.0,0.0,0.0,0.0
C18-neg_Cluster_0735: NA,0.0,0.0,0.0,0.0,0.0
