,Sarcosine,Phenol,Asparagine,Allantoin,Cytidine,Serine,Lysine,Thymidine,Ornithine,Glucose,Guanosine,Phenylacetate,"1,3-Dihydroxyacetone",N-Methylhydantoin,2-Aminobutyrate,Tyrosine,5-Aminopentanoate,Arginine,Hypoxanthine,Acetaminophen,Propionate,Putrescine,2-Hydroxyglutarate,Thymine,Tryptophan,Pyroglutamate,Methylamine,myo-Inositol,Threonine,Creatine,Citrulline,Proline,Propylene glycol,DL-methionine-sulfoxide,Leucine,O-Acetylcarnitine,4-Hydroxyphenyllactate,4-Hydroxyphenylacetate,Uridine,Valerate,Urocanate,Desaminotyrosine,3-Hydroxybutyrate,Valine,Betaine,Fumarate,N-Acetylneuraminate,Nicotinate,beta-Pseudouridine,Inosine,Xylose,Citrate,Phenylalanine,Arabinose,Indole-3-lactate,Uracil,Creatinine,Isovalerate,2-Oxoglutarate,Histidine,Acetoin,Pyruvate,Choline,Alanine,Isopropanol,Dimethylamine,Ethanol,"N,N-Dimethylglycine",Ascorbate,Glutamine,Glutamate,4-Aminobutyrate,Aspartate,Fucose,Galactose,beta-Alanine,Tyramine,2'-Deoxyinosine,"5,6-Dihydrouracil",2-Hydroxybutyrate,Isobutyrate,Succinate,Lactate,Glycerol,2'-Deoxyuridine,Formate,Glycine,N-Acetylglucosamine,Cytosine,3-Phenyllactate,Trimethylamine,Malate,N-Carbamoyl-beta-alanine,4-Hydroxybenzoate,Glutarate,Carnitine,Isoleucine,Ribose,Taurine,Lactose,Butyrate,Methylsuccinate,p-Cresol,Urea,Methionine,Ethanolamine,Acetate,Methanol,Cadaverine,Indole-3-acetate
Desaminotyrosine,0.7931034482758621,0.6666666666666667,0.8484848484848485,0.8717948717948718,0.88,0.8387096774193549,0.8611111111111112,0.8888888888888888,0.8571428571428572,0.9444444444444444,0.9137931034482758,0.6428571428571428,0.8461538461538461,0.8918918918918919,0.84375,0.5,0.7241379310344828,0.8780487804878049,0.868421052631579,0.7096774193548387,0.76,0.962962962962963,0.7333333333333334,0.8888888888888888,0.8222222222222222,0.8333333333333334,1.0,0.96,0.8787878787878788,0.8235294117647058,0.8717948717948718,0.8888888888888888,0.9310344827586207,0.868421052631579,0.8529411764705882,0.85,0.48275862068965514,0.4,0.8571428571428572,0.7142857142857143,0.8205128205128205,0.0,0.8,0.875,0.875,0.8461538461538461,0.8888888888888888,0.8,0.8979591836734694,0.9056603773584906,0.9411764705882353,0.7586206896551724,0.696969696969697,0.9411764705882353,0.8181818181818181,0.8484848484848485,0.9210526315789473,0.7931034482758621,0.7037037037037037,0.8048780487804879,0.896551724137931,0.8461538461538461,0.935483870967742,0.8620689655172413,0.9615384615384616,1.0,0.92,0.7931034482758621,0.8780487804878049,0.8235294117647058,0.7419354838709677,0.7142857142857143,0.8064516129032258,0.9230769230769231,0.9444444444444444,0.6923076923076923,0.5,0.9090909090909091,0.9142857142857143,0.8387096774193549,0.8518518518518519,0.6363636363636364,0.8571428571428572,0.9285714285714286,0.8627450980392157,0.92,0.76,0.9318181818181819,0.8285714285714285,0.8431372549019608,1.0,0.8,0.7142857142857143,0.5769230769230769,0.6666666666666667,0.8918918918918919,0.8571428571428572,0.9428571428571428,0.90625,0.9565217391304348,0.6923076923076923,0.8125,0.6923076923076923,0.88,0.8648648648648649,0.9259259259259259,0.8333333333333334,0.9565217391304348,0.9642857142857143,0.7567567567567568
3-Hydroxybutyrate,0.6818181818181819,0.9166666666666666,0.72,0.9142857142857143,0.9583333333333334,0.75,0.7931034482758621,0.92,0.7857142857142857,0.9333333333333333,0.9636363636363636,0.72,0.8,0.90625,0.7083333333333333,0.8181818181818181,0.76,0.8235294117647058,0.9428571428571428,0.9032258064516129,0.6111111111111112,0.9523809523809523,0.6666666666666667,0.9032258064516129,0.7948717948717949,0.875,0.9411764705882353,0.9473684210526316,0.6521739130434783,0.7407407407407407,0.8125,0.8666666666666667,0.6111111111111112,0.7666666666666666,0.6799999999999999,0.6666666666666667,0.7741935483870968,0.7407407407407407,0.9361702127659575,0.6956521739130435,0.8571428571428572,0.8,0.0,0.6956521739130435,0.8,0.8,0.8260869565217391,0.875,0.9333333333333333,0.96,0.9655172413793104,0.75,0.8064516129032258,0.9655172413793104,0.7567567567567568,0.967741935483871,0.9393939393939394,0.38888888888888884,0.7391304347826086,0.8055555555555556,0.631578947368421,0.736842105263158,0.8260869565217391,0.65,0.6875,0.9444444444444444,0.8333333333333334,0.6818181818181819,0.8571428571428572,0.7857142857142857,0.7307692307692308,0.75,0.5909090909090908,0.9411764705882353,0.9333333333333333,0.7272727272727273,0.935483870967742,0.9615384615384616,0.967741935483871,0.6363636363636364,0.6111111111111112,0.6666666666666667,0.5555555555555556,0.8,0.9387755102040817,0.8947368421052632,0.6842105263157895,0.8918918918918919,0.9705882352941176,0.8478260869565217,0.9444444444444444,0.5,0.75,0.8518518518518519,0.7,0.7037037037037037,0.6923076923076923,0.9310344827586207,0.8846153846153846,0.95,0.6666666666666667,0.72,0.9230769230769231,0.8421052631578947,0.7586206896551724,0.9047619047619048,0.7058823529411764,0.875,0.9545454545454546,0.7878787878787878
Valine,0.7916666666666666,0.9166666666666666,0.6666666666666667,0.9142857142857143,0.9583333333333334,0.5714285714285714,0.7037037037037037,0.9411764705882353,0.6923076923076923,0.9333333333333333,0.9636363636363636,0.8571428571428572,0.8571428571428572,0.90625,0.5909090909090908,0.7419354838709677,0.8076923076923077,0.75,0.9117647058823529,0.9032258064516129,0.75,0.9523809523809523,0.7692307692307692,0.9032258064516129,0.7948717948717949,0.875,0.875,0.9473684210526316,0.368421052631579,0.7857142857142857,0.7333333333333334,0.8666666666666667,0.8095238095238095,0.6785714285714286,0.5652173913043479,0.8235294117647058,0.8125,0.8666666666666667,0.9361702127659575,0.8,0.8888888888888888,0.875,0.6956521739130435,0.0,0.8461538461538461,0.8,0.875,0.875,0.9333333333333333,0.9387755102040817,0.9655172413793104,0.8461538461538461,0.7241379310344828,0.9655172413793104,0.85,0.967741935483871,0.9393939393939394,0.6190476190476191,0.84,0.7714285714285715,0.7,0.736842105263158,0.92,0.4117647058823529,0.7647058823529411,0.9444444444444444,0.8947368421052632,0.7916666666666666,0.9189189189189189,0.6923076923076923,0.6799999999999999,0.75,0.6521739130434783,0.9714285714285714,0.9333333333333333,0.782608695652174,0.935483870967742,0.9615384615384616,0.9333333333333333,0.6956521739130435,0.5294117647058824,0.8,0.5555555555555556,0.9090909090909091,0.96,0.8947368421052632,0.75,0.8918918918918919,0.9393939393939394,0.8478260869565217,0.9444444444444444,0.75,0.8461538461538461,0.8518518518518519,0.8181818181818181,0.8333333333333334,0.4545454545454546,0.9310344827586207,0.8846153846153846,0.95,0.782608695652174,0.8148148148148149,0.9230769230769231,0.8421052631578947,0.6666666666666667,0.9047619047619048,0.7058823529411764,0.875,0.9545454545454546,0.8888888888888888
Betaine,0.7916666666666666,0.96,0.8571428571428572,0.9142857142857143,0.9361702127659575,0.8461538461538461,0.8709677419354839,0.8979591836734694,0.8666666666666667,0.9333333333333333,0.9444444444444444,0.8571428571428572,0.8,0.8709677419354839,0.8076923076923077,0.8857142857142857,0.8518518518518519,0.8888888888888888,0.9428571428571428,0.9032258064516129,0.75,0.9523809523809523,0.8571428571428572,0.8666666666666667,0.9069767441860466,0.875,0.9411764705882353,0.9473684210526316,0.8076923076923077,0.8275862068965517,0.8823529411764706,0.9032258064516129,0.8636363636363636,0.8064516129032258,0.8214285714285714,0.75,0.8823529411764706,0.8666666666666667,0.9130434782608696,0.8,0.8571428571428572,0.875,0.8,0.8461538461538461,0.0,0.8571428571428572,0.8979591836734694,0.8387096774193549,0.9090909090909091,0.9387755102040817,0.9655172413793104,0.8461538461538461,0.8787878787878788,0.9655172413793104,0.9047619047619048,0.9333333333333333,0.90625,0.7916666666666666,0.7391304347826086,0.8378378378378378,0.8181818181818181,0.8,0.7142857142857143,0.8260869565217391,0.8947368421052632,0.9444444444444444,0.8333333333333334,0.7916666666666666,0.9189189189189189,0.8666666666666667,0.8620689655172413,0.8461538461538461,0.8518518518518519,0.9411764705882353,0.9333333333333333,0.8333333333333334,0.935483870967742,0.9411764705882353,0.9333333333333333,0.8,0.8095238095238095,0.8,0.8181818181818181,0.9090909090909091,0.9166666666666666,0.8947368421052632,0.8095238095238095,0.9210526315789473,0.9393939393939394,0.8958333333333334,0.9444444444444444,0.8461538461538461,0.8461538461538461,0.8928571428571429,0.8181818181818181,0.5416666666666667,0.8275862068965517,0.9310344827586207,0.8846153846153846,0.95,0.782608695652174,0.8148148148148149,0.9230769230769231,0.9,0.8387096774193549,0.9047619047619048,0.7777777777777778,0.875,0.9545454545454546,0.8888888888888888
Fumarate,0.7894736842105263,0.8888888888888888,0.8181818181818181,0.9333333333333333,0.9767441860465116,0.8,0.84,0.9565217391304348,0.8333333333333334,0.96,0.98,0.8181818181818181,0.8,0.9259259259259259,0.8095238095238095,0.8620689655172413,0.8095238095238095,0.8666666666666667,0.9666666666666667,0.9230769230769231,0.7333333333333334,1.0,0.8181818181818181,0.962962962962963,0.8918918918918919,0.8461538461538461,1.0,0.9230769230769231,0.8095238095238095,0.8333333333333334,0.8571428571428572,0.8333333333333334,0.9444444444444444,0.8518518518518519,0.8260869565217391,0.8666666666666667,0.8571428571428572,0.8333333333333334,0.9523809523809523,0.8,0.6923076923076923,0.8461538461538461,0.8,0.8,0.8571428571428572,0.0,0.9090909090909091,0.8461538461538461,0.95,0.9777777777777777,0.9565217391304348,0.8,0.8518518518518519,0.9565217391304348,0.8888888888888888,0.96,0.9642857142857143,0.7894736842105263,0.7894736842105263,0.8787878787878788,0.8235294117647058,0.7142857142857143,0.95,0.7647058823529411,0.9285714285714286,1.0,0.9285714285714286,0.7894736842105263,0.9375,0.8333333333333334,0.8260869565217391,0.8,0.8095238095238095,0.9655172413793104,0.96,0.7777777777777778,0.9615384615384616,0.9787234042553191,0.96,0.8,0.7333333333333334,0.7142857142857143,0.75,0.9411764705882353,0.9545454545454546,0.75,0.7333333333333334,0.9393939393939394,0.9642857142857143,0.9069767441860466,1.0,0.8,0.8,0.8095238095238095,0.6666666666666667,0.8846153846153846,0.8333333333333334,0.9583333333333334,0.9047619047619048,0.9714285714285714,0.7777777777777778,0.8181818181818181,0.9523809523809523,0.8571428571428572,0.8461538461538461,0.9375,0.5454545454545454,0.9090909090909091,1.0,0.8666666666666667
N-Acetylneuraminate,0.8723404255319149,0.9361702127659575,0.88,0.9310344827586207,0.8787878787878788,0.8260869565217391,0.8867924528301887,0.835820895522388,0.8846153846153846,0.8571428571428572,0.8591549295774648,0.88,0.8837209302325582,0.9272727272727272,0.8541666666666666,0.8545454545454545,0.9,0.896551724137931,0.9482758620689655,0.8627450980392157,0.8604651162790697,0.9777777777777777,0.8571428571428572,0.9259259259259259,0.873015873015873,0.8888888888888888,0.975609756097561,0.926829268292683,0.8541666666666666,0.8627450980392157,0.8928571428571429,0.84,0.8333333333333334,0.8703703703703703,0.86,0.8571428571428572,0.8518518518518519,0.8846153846153846,0.8615384615384616,0.875,0.896551724137931,0.8888888888888888,0.8260869565217391,0.875,0.8979591836734694,0.9090909090909091,0.0,0.8888888888888888,0.875,0.8985507246376812,0.851063829787234,0.875,0.8490566037735849,0.851063829787234,0.8524590163934427,0.9433962264150944,0.9464285714285714,0.8478260869565217,0.8958333333333334,0.864406779661017,0.8372093023255813,0.8571428571428572,0.9148936170212766,0.8666666666666667,0.9024390243902439,0.9761904761904762,0.9024390243902439,0.8723404255319149,0.8363636363636364,0.8846153846153846,0.8823529411764706,0.8979591836734694,0.8775510204081632,0.8461538461538461,0.8571428571428572,0.8936170212765957,0.9444444444444444,0.8857142857142857,0.962962962962963,0.8260869565217391,0.8604651162790697,0.8837209302325582,0.8372093023255813,0.8571428571428572,0.8484848484848485,0.9534883720930233,0.8863636363636364,0.7254901960784313,0.9464285714285714,0.8153846153846154,0.9761904761904762,0.851063829787234,0.8979591836734694,0.9,0.8888888888888888,0.8653846153846154,0.8627450980392157,0.8541666666666666,0.94,0.8620689655172413,0.8695652173913043,0.88,0.9387755102040817,0.9302325581395349,0.8235294117647058,0.9318181818181819,0.85,0.95,0.9782608695652174,0.8771929824561404
Nicotinate,0.8709677419354839,0.7692307692307692,0.8823529411764706,0.9,0.9019607843137255,0.875,0.8918918918918919,0.9090909090909091,0.8888888888888888,0.972972972972973,0.9322033898305084,0.7333333333333334,0.8888888888888888,0.8918918918918919,0.8787878787878788,0.8157894736842105,0.8787878787878788,0.9047619047619048,0.8974358974358975,0.8571428571428572,0.8518518518518519,1.0,0.8823529411764706,0.8571428571428572,0.8222222222222222,0.8333333333333334,1.0,0.96,0.84375,0.8888888888888888,0.9,0.8888888888888888,0.9666666666666667,0.868421052631579,0.8857142857142857,0.9047619047619048,0.8108108108108107,0.7878787878787878,0.88,0.875,0.7567567567567568,0.8,0.875,0.875,0.8387096774193549,0.8461538461538461,0.8888888888888888,0.0,0.875,0.9259259259259259,0.9411764705882353,0.8387096774193549,0.7714285714285715,0.9411764705882353,0.8181818181818181,0.8125,0.9210526315789473,0.8709677419354839,0.8709677419354839,0.775,0.896551724137931,0.8461538461538461,0.96875,0.8620689655172413,0.9615384615384616,1.0,0.9615384615384616,0.8709677419354839,0.9047619047619048,0.8888888888888888,0.8857142857142857,0.875,0.8787878787878788,0.95,0.972972972972973,0.8275862068965517,0.8857142857142857,0.9285714285714286,0.9142857142857143,0.875,0.8518518518518519,0.8461538461538461,0.8571428571428572,0.9655172413793104,0.8846153846153846,0.92,0.8518518518518519,0.9555555555555556,0.8285714285714285,0.8431372549019608,1.0,0.875,0.875,0.6296296296296297,0.8571428571428572,0.9210526315789473,0.8888888888888888,0.9722222222222222,0.9393939393939394,0.9787234042553191,0.8666666666666667,0.8484848484848485,0.8666666666666667,0.9230769230769231,0.8947368421052632,0.9642857142857143,0.8333333333333334,0.9565217391304348,1.0,0.7894736842105263
beta-Pseudouridine,0.9555555555555556,0.8717948717948718,0.9361702127659575,0.8571428571428572,0.64,0.9090909090909091,0.94,0.7142857142857143,0.9387755102040817,0.6111111111111112,0.6363636363636364,0.8888888888888888,0.9230769230769231,0.9183673469387755,0.9347826086956522,0.8823529411764706,0.9574468085106383,0.9454545454545454,0.8541666666666666,0.9166666666666666,0.9512195121951219,0.9743589743589743,0.9361702127659575,0.6666666666666667,0.8983050847457628,0.851063829787234,1.0,0.8823529411764706,0.9111111111111111,0.96,0.9433962264150944,0.9387755102040817,0.8974358974358975,0.9215686274509804,0.9148936170212766,0.9642857142857143,0.88,0.8936170212765957,0.64,0.9565217391304348,0.9056603773584906,0.8979591836734694,0.9333333333333333,0.9333333333333333,0.9090909090909091,0.95,0.875,0.875,0.0,0.6274509803921569,0.8571428571428572,0.9565217391304348,0.8775510204081632,0.8571428571428572,0.896551724137931,0.7804878048780488,0.9183673469387755,0.9318181818181819,0.9318181818181819,0.8490566037735849,0.9523809523809523,0.95,0.9285714285714286,0.9285714285714286,0.9459459459459459,1.0,0.9166666666666666,0.9555555555555556,0.84,0.9387755102040817,0.9375,0.9565217391304348,0.9347826086956522,0.6829268292682926,0.6111111111111112,0.9302325581395349,0.8913043478260869,0.7142857142857143,0.8888888888888888,0.9333333333333333,0.925,0.95,0.926829268292683,0.9230769230769231,0.7272727272727273,0.9736842105263158,0.9512195121951219,0.6888888888888889,0.8723404255319149,0.873015873015873,1.0,0.9333333333333333,0.9565217391304348,0.8863636363636364,0.926829268292683,0.9607843137254902,0.9166666666666666,0.6,0.9555555555555556,0.6956521739130435,0.9545454545454546,0.9583333333333334,0.9047619047619048,0.9473684210526316,0.9411764705882353,0.9210526315789473,0.9743589743589743,0.9714285714285714,0.975,0.9056603773584906
Inosine,0.9591836734693877,0.9090909090909091,0.92,0.8679245283018868,0.56,0.8936170212765957,0.9038461538461539,0.711864406779661,0.9019607843137255,0.6829268292682926,0.4509803921568627,0.92,0.9047619047619048,0.9038461538461539,0.9183673469387755,0.8703703703703703,0.94,0.9310344827586207,0.7446808510638299,0.9230769230769231,0.9555555555555556,0.9523809523809523,0.9411764705882353,0.8571428571428572,0.9047619047619048,0.8846153846153846,1.0,0.8947368421052632,0.9183673469387755,0.962962962962963,0.9285714285714286,0.962962962962963,0.9318181818181819,0.9074074074074074,0.9215686274509804,0.9666666666666667,0.8888888888888888,0.9019607843137255,0.56,0.96,0.9310344827586207,0.9056603773584906,0.96,0.9387755102040817,0.9387755102040817,0.9777777777777777,0.8985507246376812,0.9259259259259259,0.6274509803921569,0.0,0.8695652173913043,0.96,0.8867924528301887,0.8695652173913043,0.9206349206349207,0.875,0.9038461538461539,0.9591836734693877,0.9591836734693877,0.8793103448275862,0.9787234042553191,0.9777777777777777,0.9347826086956522,0.9347826086956522,0.9761904761904762,1.0,0.925,0.9591836734693877,0.8727272727272728,0.9230769230769231,0.9215686274509804,0.9387755102040817,0.9183673469387755,0.7111111111111111,0.6829268292682926,0.9361702127659575,0.8775510204081632,0.34782608695652173,0.92,0.9166666666666666,0.9555555555555556,0.9545454545454546,0.9565217391304348,0.9302325581395349,0.7241379310344828,0.9761904761904762,0.9555555555555556,0.74,0.8823529411764706,0.8970588235294118,1.0,0.9387755102040817,0.96,0.8958333333333334,0.9565217391304348,0.9636363636363636,0.9230769230769231,0.675,0.9375,0.72,0.9583333333333334,0.9615384615384616,0.9130434782608696,0.9523809523809523,0.9259259259259259,0.9024390243902439,0.9767441860465116,0.9743589743589743,0.9534883720930233,0.9310344827586207
Xylose,0.9642857142857143,0.9166666666666666,0.967741935483871,0.9444444444444444,0.8636363636363636,0.9655172413793104,0.9705882352941176,0.875,0.9696969696969697,0.72,0.86,0.9333333333333333,0.9565217391304348,0.9393939393939394,0.9666666666666667,0.9459459459459459,0.9666666666666667,0.9743589743589743,0.9428571428571428,0.9375,0.9583333333333334,1.0,0.967741935483871,0.9375,0.9555555555555556,0.9090909090909091,1.0,0.75,0.9666666666666667,0.9375,0.972972972972973,0.9032258064516129,0.9583333333333334,0.9722222222222222,0.96875,0.9743589743589743,0.9444444444444444,0.9375,0.8636363636363636,0.9655172413793104,0.9473684210526316,0.9411764705882353,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9565217391304348,0.851063829787234,0.9411764705882353,0.8571428571428572,0.8695652173913043,0.0,0.9655172413793104,0.9428571428571428,0.0,0.9545454545454546,0.9333333333333333,0.9393939393939394,0.9642857142857143,0.9642857142857143,0.9512195121951219,0.96,0.9565217391304348,0.9615384615384616,0.9615384615384616,0.95,1.0,0.95,0.9642857142857143,0.9189189189189189,0.9696969696969697,0.96875,0.9655172413793104,0.9666666666666667,0.7586206896551724,0.72,0.962962962962963,0.935483870967742,0.875,0.896551724137931,0.9655172413793104,0.9583333333333334,0.9565217391304348,0.96,0.9565217391304348,0.8695652173913043,0.95,0.9583333333333334,0.8285714285714285,0.9393939393939394,0.9183673469387755,1.0,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.96,0.9705882352941176,0.9696969696969697,0.7083333333333333,0.9642857142857143,0.7647058823529411,0.962962962962963,0.967741935483871,0.9230769230769231,0.9523809523809523,0.9411764705882353,0.9545454545454546,0.9523809523809523,0.9411764705882353,1.0,0.9473684210526316
Citrate,0.7391304347826086,0.9166666666666666,0.8148148148148149,0.9142857142857143,0.9583333333333334,0.8,0.8333333333333334,0.9411764705882353,0.8275862068965517,0.9333333333333333,0.9636363636363636,0.7692307692307692,0.8,0.9393939393939394,0.8076923076923077,0.8529411764705882,0.7083333333333333,0.8235294117647058,0.9428571428571428,0.9375,0.6842105263157895,0.9523809523809523,0.72,0.9696969696969697,0.8809523809523809,0.8387096774193549,1.0,0.9473684210526316,0.8518518518518519,0.7857142857142857,0.8125,0.8666666666666667,0.9130434782608696,0.84375,0.8214285714285714,0.8235294117647058,0.8484848484848485,0.7857142857142857,0.9361702127659575,0.6956521739130435,0.8571428571428572,0.7586206896551724,0.75,0.8461538461538461,0.8461538461538461,0.8,0.875,0.8387096774193549,0.9565217391304348,0.96,0.9655172413793104,0.0,0.84375,0.9655172413793104,0.8780487804878049,0.967741935483871,0.9705882352941176,0.7391304347826086,0.6818181818181819,0.8378378378378378,0.8695652173913043,0.8,0.92,0.8260869565217391,0.95,1.0,0.8947368421052632,0.7391304347826086,0.9189189189189189,0.7857142857142857,0.7307692307692308,0.6956521739130435,0.76,0.9411764705882353,0.9333333333333333,0.6666666666666667,0.935483870967742,0.9615384615384616,0.967741935483871,0.8,0.8095238095238095,0.5882352941176471,0.8181818181818181,0.8571428571428572,0.9387755102040817,0.8947368421052632,0.6842105263157895,0.9210526315789473,0.9705882352941176,0.8958333333333334,1.0,0.75,0.6956521739130435,0.8076923076923077,0.631578947368421,0.8709677419354839,0.8275862068965517,0.9310344827586207,0.8846153846153846,0.9230769230769231,0.6666666666666667,0.47619047619047616,0.962962962962963,0.8421052631578947,0.8387096774193549,0.9047619047619048,0.7777777777777778,0.9411764705882353,0.9545454545454546,0.8235294117647058
Phenylalanine,0.8387096774193549,0.7307692307692308,0.6071428571428572,0.9024390243902439,0.8823529411764706,0.5769230769230769,0.6451612903225806,0.9107142857142857,0.6333333333333333,0.9166666666666666,0.9152542372881356,0.5555555555555556,0.8518518518518519,0.9230769230769231,0.5925925925925926,0.2962962962962963,0.8125,0.6571428571428571,0.8717948717948718,0.7941176470588236,0.8148148148148149,0.9259259259259259,0.78125,0.9210526315789473,0.5,0.868421052631579,0.9583333333333334,0.9615384615384616,0.7333333333333334,0.8285714285714285,0.6363636363636364,0.8918918918918919,0.896551724137931,0.6666666666666667,0.6206896551724138,0.825,0.59375,0.71875,0.86,0.84375,0.8536585365853658,0.696969696969697,0.8064516129032258,0.7241379310344828,0.8787878787878788,0.8518518518518519,0.8490566037735849,0.7714285714285715,0.8775510204081632,0.8867924528301887,0.9428571428571428,0.84375,0.0,0.9428571428571428,0.675,0.8857142857142857,0.95,0.8,0.8387096774193549,0.5714285714285714,0.7777777777777778,0.8076923076923077,0.9375,0.6923076923076923,0.9230769230769231,1.0,0.9230769230769231,0.8387096774193549,0.8536585365853658,0.6333333333333333,0.6206896551724138,0.8064516129032258,0.5925925925925926,0.925,0.9166666666666666,0.75,0.7878787878787878,0.9107142857142857,0.9459459459459459,0.7666666666666666,0.7692307692307692,0.8076923076923077,0.7777777777777778,0.8928571428571429,0.8867924528301887,0.9230769230769231,0.7692307692307692,0.8837209302325582,0.8947368421052632,0.75,1.0,0.7666666666666666,0.8064516129032258,0.7741935483870968,0.8214285714285714,0.8648648648648649,0.71875,0.9142857142857143,0.875,0.9347826086956522,0.8333333333333334,0.8529411764705882,0.8709677419354839,0.84,0.65625,0.8888888888888888,0.7916666666666666,0.9583333333333334,0.9285714285714286,0.7297297297297297
