,2-Aminobutyrate,Thymine,Phenylacetate,Nicotinate,Histidine,Thymidine,Taurine,Betaine,Phenylalanine,Creatinine,Succinate,Inosine,Cadaverine,Acetate,Carnitine,Propionate,Acetaminophen,Citrulline,Methylsuccinate,DL-methionine-sulfoxide,p-Cresol,Methylamine,Guanosine,"5,6-Dihydrouracil",4-Hydroxyphenyllactate,2'-Deoxyuridine,Serine,Urea,Galactose,Acetoin,Ornithine,Isovalerate,Fucose,Glycine,N-Carbamoyl-beta-alanine,Isobutyrate,Tyramine,Choline,Isoleucine,Fumarate,beta-Pseudouridine,Glutamine,Ethanolamine,N-Methylhydantoin,Indole-3-acetate,Proline,2-Hydroxybutyrate,Glycerol,Phenol,Uridine,Citrate,Glutamate,Valine,Propylene glycol,Hypoxanthine,Trimethylamine,N-Acetylneuraminate,Lysine,Methionine,Pyruvate,"1,3-Dihydroxyacetone",2-Oxoglutarate,4-Hydroxyphenylacetate,2-Hydroxyglutarate,Pyroglutamate,Butyrate,O-Acetylcarnitine,Arginine,Tyrosine,5-Aminopentanoate,Xylose,Tryptophan,3-Hydroxybutyrate,4-Hydroxybenzoate,"N,N-Dimethylglycine",Ribose,Glutarate,Lactose,Arabinose,Dimethylamine,Uracil,Malate,Desaminotyrosine,Asparagine,Lactate,2'-Deoxyinosine,Ascorbate,Methanol,Threonine,Ethanol,Indole-3-lactate,Alanine,Creatine,Glucose,Putrescine,Leucine,Formate,Isopropanol,Allantoin,N-Acetylglucosamine,Urocanate,Cytidine,Valerate,Aspartate,Cytosine,Sarcosine,beta-Alanine,4-Aminobutyrate
Fumarate,0.64,0.71875,0.7142857142857143,0.781021897810219,0.8444444444444444,0.7692307692307693,0.8431372549019608,0.6666666666666666,0.7525773195876289,0.8135593220338984,0.5,0.8698630136986302,0.8444444444444444,0.5,0.6949152542372882,0.5,0.7948717948717948,0.7352941176470589,0.6274509803921569,0.7049180327868853,0.7640449438202247,0.9473684210526315,0.8689655172413793,0.7868852459016393,0.7307692307692307,0.7386363636363636,0.6730769230769231,0.8947368421052632,0.7413793103448276,0.6511627906976745,0.6842105263157895,0.55,0.7413793103448276,0.6097560975609756,0.6785714285714286,0.5135135135135135,0.7941176470588235,0.7608695652173914,0.6896551724137931,0.0,0.8,0.7096774193548387,0.7727272727272727,0.8064516129032258,0.8588235294117647,0.7272727272727273,0.6086956521739131,0.7073170731707317,0.7307692307692307,0.7472527472527473,0.6666666666666666,0.6724137931034483,0.660377358490566,0.7073170731707317,0.8793103448275862,0.9230769230769231,0.8173076923076923,0.6896551724137931,0.6896551724137931,0.5526315789473685,0.65,0.5957446808510638,0.7216494845360825,0.6415094339622641,0.75,0.5135135135135135,0.6984126984126984,0.71875,0.7589285714285714,0.6538461538461539,0.7272727272727273,0.8571428571428571,0.6,0.7,0.6222222222222222,0.7272727272727273,0.5476190476190477,0.7692307692307693,0.7272727272727273,0.926829268292683,0.6666666666666666,0.62,0.71875,0.6949152542372882,0.6046511627906976,0.8671328671328671,0.5517241379310345,0.8235294117647058,0.6896551724137931,0.7142857142857143,0.864406779661017,0.6382978723404256,0.6964285714285714,0.7413793103448276,0.8372093023255814,0.6896551724137931,0.7428571428571429,0.7105263157894737,0.8064516129032258,0.8111111111111111,0.75,0.7849462365591398,0.55,0.6415094339622641,0.7454545454545455,0.6595744680851063,0.6136363636363636,0.625
beta-Pseudouridine,0.7454545454545455,0.5098039215686274,0.7007299270072993,0.7119565217391305,0.6705882352941176,0.25,0.8584070796460177,0.8181818181818182,0.6453900709219859,0.7610619469026548,0.7904761904761904,0.5757575757575758,0.803921568627451,0.8761904761904762,0.6513761467889908,0.8476190476190476,0.6894409937888198,0.5818181818181818,0.7272727272727273,0.768595041322314,0.7755102040816326,0.9215686274509803,0.5818181818181818,0.6415094339622641,0.6710526315789473,0.308411214953271,0.7247706422018348,0.8910891089108911,0.6635514018691588,0.780952380952381,0.6818181818181818,0.8037383177570093,0.6635514018691588,0.8018867924528302,0.6415094339622641,0.8207547169811321,0.7046979865771812,0.7904761904761904,0.7079646017699115,0.8,0.0,0.6607142857142857,0.7961165048543689,0.6788990825688074,0.6865671641791045,0.6491228070175439,0.7476635514018691,0.7821782178217822,0.7928571428571428,0.3119266055045872,0.6846846846846847,0.6756756756756757,0.7410714285714286,0.7941176470588235,0.7577639751552795,0.912621359223301,0.4435483870967742,0.6605504587155964,0.7627118644067796,0.8425925925925926,0.8076923076923077,0.7522935779816514,0.7152317880794702,0.6728971962616822,0.6206896551724138,0.8095238095238095,0.6306306306306306,0.6782608695652174,0.6602564102564102,0.6792452830188679,0.6915887850467289,0.69,0.7333333333333333,0.6928104575163399,0.8,0.6792452830188679,0.7523809523809524,0.672566371681416,0.6915887850467289,0.8823529411764706,0.5714285714285714,0.7009345794392523,0.7133333333333334,0.6991150442477876,0.7850467289719626,0.5766871165644172,0.625,0.9215686274509803,0.6727272727272727,0.8725490196078431,0.6517412935323383,0.7818181818181819,0.7565217391304347,0.6635514018691588,0.8235294117647058,0.7079646017699115,0.9142857142857143,0.8333333333333334,0.6666666666666666,0.47413793103448276,0.735632183908046,0.4358974358974359,0.780952380952381,0.7207207207207207,0.7363636363636363,0.7798165137614679,0.7641509433962265,0.7169811320754716
Glutamine,0.28,0.6666666666666666,0.74,0.7748344370860927,0.6511627906976745,0.6458333333333334,0.7166666666666667,0.5818181818181818,0.5816326530612245,0.6666666666666666,0.5849056603773585,0.7379310344827587,0.5714285714285714,0.68,0.515625,0.62,0.7578125,0.23728813559322035,0.6461538461538462,0.4098360655737705,0.8468468468468469,0.84,0.7448275862068966,0.6060606060606061,0.7903225806451613,0.6421052631578947,0.41818181818181815,0.8,0.7361111111111112,0.6896551724137931,0.10204081632653061,0.5660377358490566,0.7361111111111112,0.46938775510204084,0.4666666666666667,0.5961538461538461,0.7522123893805309,0.6842105263157895,0.25925925925925924,0.7096774193548387,0.6607142857142857,0.0,0.6153846153846154,0.6470588235294118,0.7602339181286549,0.2711864406779661,0.6101694915254238,0.7543859649122807,0.8415841584158416,0.6391752577319587,0.5757575757575758,0.17307692307692307,0.32075471698113206,0.7543859649122807,0.8064516129032258,0.8679245283018868,0.5463917525773195,0.19230769230769232,0.3793103448275862,0.6481481481481481,0.7368421052631579,0.5263157894736842,0.7758620689655172,0.5483870967741935,0.22950819672131148,0.54,0.5507246376811594,0.21428571428571427,0.646551724137931,0.20408163265306123,0.7246376811594203,0.7349397590361446,0.603448275862069,0.7868852459016393,0.5454545454545454,0.7246376811594203,0.45098039215686275,0.759493670886076,0.7246376811594203,0.8301886792452831,0.6575342465753424,0.6615384615384615,0.7739130434782608,0.24074074074074073,0.6779661016949152,0.7412587412587412,0.7407407407407407,0.8846153846153846,0.3793103448275862,0.8113207547169812,0.776536312849162,0.36,0.5555555555555556,0.7361111111111112,0.6122448979591837,0.25925925925925924,0.8301886792452831,0.7818181818181819,0.6268656716417911,0.5632183908045977,0.7913669064748201,0.6632653061224489,0.48,0.36363636363636365,0.7205882352941176,0.5272727272727272,0.45098039215686275,0.32
Ethanolamine,0.5,0.7241379310344828,0.8888888888888888,0.8958333333333334,0.84375,0.7619047619047619,0.5428571428571428,0.631578947368421,0.7849462365591398,0.6808510638297872,0.7435897435897436,0.837037037037037,0.5333333333333333,0.6666666666666666,0.62,0.696969696969697,0.8632478632478633,0.6551724137931034,0.8076923076923077,0.6078431372549019,0.8913043478260869,0.6666666666666666,0.8444444444444444,0.6530612244897959,0.8828828828828829,0.7439024390243902,0.39473684210526316,0.7407407407407407,0.75,0.6486486486486487,0.574468085106383,0.75,0.75,0.36666666666666664,0.5957446808510638,0.7297297297297297,0.8020833333333334,0.36666666666666664,0.5833333333333334,0.7727272727272727,0.7961165048543689,0.6153846153846154,0.0,0.68,0.8862275449101796,0.6428571428571429,0.6976744186046512,0.59375,0.8765432098765432,0.7380952380952381,0.8275862068965517,0.5918367346938775,0.5348837209302325,0.59375,0.8703703703703703,0.7857142857142857,0.75,0.5833333333333334,0.5833333333333334,0.7297297297297297,0.6060606060606061,0.7916666666666666,0.9056603773584906,0.7450980392156863,0.6774193548387096,0.7297297297297297,0.6785714285714286,0.6296296296296297,0.8198198198198198,0.5581395348837209,0.7346938775510204,0.8780487804878049,0.6904761904761905,0.9107142857142857,0.5789473684210527,0.7346938775510204,0.7674418604651163,0.7796610169491526,0.7346938775510204,0.6666666666666666,0.6909090909090909,0.7291666666666666,0.9047619047619048,0.5918367346938775,0.6666666666666666,0.8421052631578947,0.7936507936507936,0.6666666666666666,0.4888888888888889,0.4583333333333333,0.8713450292397661,0.4444444444444444,0.6170212765957447,0.75,0.5,0.5833333333333334,0.7586206896551724,0.5357142857142857,0.6530612244897959,0.6973684210526315,0.8455284552845529,0.7349397590361446,0.75,0.5454545454545454,0.7021276595744681,0.4722222222222222,0.4411764705882353,0.5128205128205128
N-Methylhydantoin,0.6206896551724138,0.43333333333333335,0.8888888888888888,0.88125,0.746268656716418,0.5747126436781609,0.7321428571428571,0.5306122448979592,0.8125,0.32653061224489793,0.7894736842105263,0.7357142857142858,0.6938775510204082,0.75,0.6911764705882353,0.7647058823529411,0.813953488372093,0.5373134328358209,0.8115942028985508,0.6811594202898551,0.9107142857142857,0.8181818181818182,0.7338129496402878,0.34615384615384615,0.9090909090909091,0.5697674418604651,0.6721311475409836,0.7441860465116279,0.8666666666666667,0.7719298245614035,0.6615384615384615,0.7719298245614035,0.8666666666666667,0.62,0.4642857142857143,0.7592592592592593,0.8559322033898306,0.6470588235294118,0.6666666666666666,0.8064516129032258,0.6788990825688074,0.6470588235294118,0.68,0.0,0.8555555555555555,0.5882352941176471,0.7936507936507936,0.8392857142857143,0.9117647058823529,0.5842696629213483,0.8421052631578947,0.6911764705882353,0.639344262295082,0.8181818181818182,0.6972477064220184,0.7727272727272727,0.7383177570093458,0.6666666666666666,0.6666666666666666,0.7818181818181819,0.8,0.8181818181818182,0.9032258064516129,0.8333333333333334,0.5428571428571428,0.7592592592592593,0.7123287671232876,0.6571428571428571,0.8384615384615385,0.6774193548387096,0.8611111111111112,0.8409090909090909,0.7903225806451613,0.9076923076923077,0.5490196078431373,0.8285714285714286,0.8032786885245902,0.8780487804878049,0.8611111111111112,0.7272727272727273,0.41379310344827586,0.8260869565217391,0.9024390243902439,0.6307692307692307,0.8,0.7299270072992701,0.8433734939759037,0.8936170212765957,0.6666666666666666,0.8125,0.8609625668449198,0.6181818181818182,0.48214285714285715,0.8666666666666667,0.6808510638297872,0.6666666666666666,0.9019607843137255,0.8269230769230769,0.08888888888888889,0.6923076923076923,0.7441860465116279,0.6702127659574468,0.7719298245614035,0.6666666666666666,0.603448275862069,0.5294117647058824,0.6481481481481481,0.6551724137931034
Indole-3-acetate,0.8023952095808383,0.797752808988764,0.5276073619631901,0.329608938547486,0.46808510638297873,0.7422680412371134,0.9022988505747126,0.863905325443787,0.4759036144578313,0.8715083798882681,0.8682634730538922,0.6438356164383562,0.8780487804878049,0.9024390243902439,0.8057142857142857,0.8841463414634146,0.5081967213114754,0.7398843930635838,0.8587570621468926,0.8146067415730337,0.6555555555555556,0.9512195121951219,0.6484018264840182,0.8426966292134831,0.5957446808510638,0.7409326424870466,0.8313953488372093,0.9518072289156626,0.8797814207650273,0.8953488372093024,0.7604790419161677,0.8484848484848485,0.8797814207650273,0.8545454545454545,0.8023255813953488,0.8666666666666667,0.5754189944134078,0.888235294117647,0.7619047619047619,0.8588235294117647,0.6865671641791045,0.7602339181286549,0.8862275449101796,0.8555555555555555,0.0,0.7142857142857143,0.8670520231213873,0.9181286549707602,0.6949152542372882,0.7448979591836735,0.8379888268156425,0.7705882352941177,0.7916666666666666,0.9181286549707602,0.6767676767676768,0.9454545454545454,0.7055837563451777,0.7544910179640718,0.8114285714285714,0.8869047619047619,0.9122807017543859,0.8554913294797688,0.5698324022346368,0.8539325842696629,0.7241379310344828,0.8597560975609756,0.8044692737430168,0.7485380116959064,0.510989010989011,0.7607361963190185,0.8901098901098901,0.07142857142857142,0.8662790697674418,0.6063829787234043,0.8520710059171598,0.8839779005524862,0.844311377245509,0.8783068783068783,0.8901098901098901,0.926829268292683,0.8022598870056498,0.8770949720670391,0.5754189944134078,0.791907514450867,0.8901734104046243,0.6388888888888888,0.8324324324324325,0.963855421686747,0.8114285714285714,0.9401197604790419,0.07514450867052024,0.8263473053892215,0.8418079096045198,0.8797814207650273,0.8902439024390244,0.7619047619047619,0.9461077844311377,0.9289940828402367,0.8491620111731844,0.7616580310880829,0.5157894736842106,0.7239583333333334,0.8414634146341463,0.813953488372093,0.8035714285714286,0.8392857142857143,0.8303030303030303,0.7852760736196319
Proline,0.3333333333333333,0.6666666666666666,0.75,0.7483443708609272,0.609375,0.6185567010309279,0.734375,0.509090909090909,0.5980392156862745,0.6666666666666666,0.6140350877192983,0.6830985915492958,0.6296296296296297,0.7037037037037037,0.47692307692307695,0.6481481481481481,0.7461538461538462,0.22950819672131148,0.6666666666666666,0.4461538461538462,0.8521739130434782,0.8518518518518519,0.6901408450704225,0.6086956521739131,0.796875,0.6145833333333334,0.4576271186440678,0.8571428571428571,0.75,0.7096774193548387,0.2037037037037037,0.5964912280701754,0.75,0.5094339622641509,0.45161290322580644,0.625,0.7606837606837606,0.6379310344827587,0.3103448275862069,0.7272727272727273,0.6491228070175439,0.2711864406779661,0.6428571428571429,0.5882352941176471,0.7142857142857143,0.0,0.6349206349206349,0.7704918032786885,0.8476190476190476,0.5979381443298969,0.6388888888888888,0.3220338983050847,0.3684210526315789,0.7704918032786885,0.7642276422764228,0.8363636363636363,0.5051546391752577,0.2807017543859649,0.41935483870967744,0.6724137931034483,0.7540983606557377,0.6031746031746031,0.7833333333333333,0.6176470588235294,0.13333333333333333,0.5740740740740741,0.5142857142857142,0.26666666666666666,0.6583333333333333,0.2641509433962264,0.7397260273972602,0.6871165644171779,0.6290322580645161,0.8031496062992126,0.4727272727272727,0.704225352112676,0.543859649122807,0.7710843373493976,0.7397260273972602,0.7777777777777778,0.6753246753246753,0.6811594202898551,0.7815126050420168,0.4032258064516129,0.6984126984126984,0.6950354609929078,0.7380952380952381,0.8928571428571429,0.41935483870967744,0.8245614035087719,0.7257142857142858,0.4074074074074074,0.515625,0.75,0.6666666666666666,0.3103448275862069,0.8421052631578947,0.7966101694915254,0.5671641791044776,0.5172413793103449,0.7445255474452555,0.6224489795918368,0.5185185185185185,0.4067796610169492,0.7361111111111112,0.42592592592592593,0.4909090909090909,0.4
2-Hydroxybutyrate,0.4782608695652174,0.782608695652174,0.735632183908046,0.8503401360544217,0.8296296296296296,0.6896551724137931,0.8490566037735849,0.6222222222222222,0.77,0.8,0.40540540540540543,0.8156028368794326,0.8260869565217391,0.48484848484848486,0.42,0.3939393939393939,0.8373983739837398,0.6461538461538462,0.32558139534883723,0.5789473684210527,0.8210526315789474,0.9230769230769231,0.8142857142857143,0.7741935483870968,0.6862745098039216,0.7159090909090909,0.5510204081632653,0.9,0.5294117647058824,0.23529411764705882,0.5740740740740741,0.3333333333333333,0.5294117647058824,0.627906976744186,0.6181818181818182,0.37142857142857144,0.8532110091743119,0.627906976744186,0.5555555555555556,0.6086956521739131,0.7476635514018691,0.6101694915254238,0.6976744186046512,0.7936507936507936,0.8670520231213873,0.6349206349206349,0.0,0.38235294117647056,0.8255813953488372,0.7252747252747253,0.44,0.5892857142857143,0.5102040816326531,0.3333333333333333,0.9,0.8717948717948718,0.6413043478260869,0.5818181818181818,0.5555555555555556,0.3235294117647059,0.4,0.4186046511627907,0.7647058823529411,0.23809523809523808,0.6857142857142857,0.2727272727272727,0.5,0.6229508196721312,0.7948717948717948,0.5306122448979592,0.5,0.8654970760233918,0.19444444444444445,0.7889908256880734,0.5777777777777777,0.5,0.425,0.5862068965517241,0.5,0.9047619047619048,0.8115942028985508,0.225,0.7623762376237624,0.5892857142857143,0.12121212121212122,0.8115942028985508,0.4642857142857143,0.7272727272727273,0.40816326530612246,0.5757575757575758,0.8128654970760234,0.5652173913043478,0.6607142857142857,0.5294117647058824,0.8181818181818182,0.5555555555555556,0.6857142857142857,0.45454545454545453,0.8125,0.6707317073170732,0.8656716417910447,0.7362637362637363,0.3333333333333333,0.5769230769230769,0.8360655737704918,0.6458333333333334,0.5681818181818182,0.4888888888888889
Glycerol,0.6888888888888889,0.8412698412698413,0.8352941176470589,0.9103448275862069,0.8947368421052632,0.7283950617283951,0.8095238095238095,0.7560975609756098,0.8571428571428571,0.8490566037735849,0.6285714285714286,0.835820895522388,0.8055555555555556,0.6071428571428571,0.5833333333333334,0.5517241379310345,0.8717948717948718,0.7777777777777778,0.5813953488372093,0.75,0.8390804597701149,0.9310344827586207,0.8345864661654135,0.8181818181818182,0.7941176470588235,0.725,0.6046511627906976,0.9,0.47619047619047616,0.36666666666666664,0.7307692307692307,0.6,0.47619047619047616,0.7027027027027027,0.7254901960784313,0.5625,0.86,0.5882352941176471,0.7358490566037735,0.7073170731707317,0.7821782178217822,0.7543859649122807,0.59375,0.8392857142857143,0.9181286549707602,0.7704918032786885,0.38235294117647056,0.0,0.8311688311688312,0.7349397590361446,0.6326530612244898,0.7407407407407407,0.7083333333333334,0.08695652173913043,0.9292035398230089,0.8620689655172413,0.7608695652173914,0.7358490566037735,0.7358490566037735,0.5625,0.3333333333333333,0.6744186046511628,0.85,0.5,0.8088235294117647,0.5625,0.6481481481481481,0.7627118644067796,0.8695652173913043,0.7021276595744681,0.4358974358974359,0.9171597633136095,0.4117647058823529,0.8691588785046729,0.7073170731707317,0.4358974358974359,0.631578947368421,0.5510204081632653,0.4358974358974359,0.90625,0.8360655737704918,0.46153846153846156,0.8484848484848485,0.7407407407407407,0.3548387096774194,0.8320610687022901,0.5849056603773585,0.6521739130434783,0.574468085106383,0.43478260869565216,0.8771929824561403,0.6904761904761905,0.7692307692307693,0.47619047619047616,0.7941176470588235,0.7358490566037735,0.7037037037037037,0.2608695652173913,0.8392857142857143,0.7105263157894737,0.9069767441860465,0.7317073170731707,0.6,0.74,0.8461538461538461,0.7441860465116279,0.6666666666666666,0.6744186046511628
Phenol,0.8461538461538461,0.8557692307692307,0.4065934065934066,0.6216216216216216,0.823170731707317,0.8267716535433071,0.9213483146067416,0.8977272727272727,0.5094339622641509,0.9081632653061225,0.825,0.8777777777777778,0.9012345679012346,0.8666666666666667,0.8484848484848485,0.8421052631578947,0.38181818181818183,0.8504672897196262,0.8369565217391305,0.8627450980392157,0.13924050632911392,0.9733333333333334,0.8770949720670391,0.89,0.32673267326732675,0.816,0.8723404255319149,0.9605263157894737,0.7777777777777778,0.8271604938271605,0.8333333333333334,0.8271604938271605,0.7777777777777778,0.8809523809523809,0.8673469387755102,0.8354430379746836,0.2608695652173913,0.8674698795180723,0.8350515463917526,0.7307692307692307,0.7928571428571428,0.8415841584158416,0.8765432098765432,0.9117647058823529,0.6949152542372882,0.8476190476190476,0.8255813953488372,0.8311688311688312,0.0,0.8203125,0.8229166666666666,0.8367346938775511,0.851063829787234,0.8311688311688312,0.9084967320261438,0.9605263157894737,0.8571428571428571,0.8105263157894737,0.8585858585858586,0.8354430379746836,0.8333333333333334,0.8023255813953488,0.26881720430107525,0.8152173913043478,0.8558558558558559,0.8205128205128205,0.8557692307692307,0.8446601941747572,0.37037037037037035,0.8241758241758241,0.797752808988764,0.7062146892655368,0.8235294117647058,0.31313131313131315,0.875,0.8111111111111111,0.8048780487804879,0.7938144329896907,0.797752808988764,0.9615384615384616,0.8415841584158416,0.8351648351648352,0.2608695652173913,0.86,0.8452380952380952,0.8757062146892656,0.7127659574468085,0.9154929577464789,0.8469387755102041,0.8611111111111112,0.6994535519125683,0.8651685393258427,0.8888888888888888,0.7777777777777778,0.9125,0.8350515463917526,0.9342105263157895,0.8378378378378378,0.9117647058823529,0.8387096774193549,0.7697368421052632,0.8188976377952756,0.7974683544303798,0.8526315789473684,0.8478260869565217,0.8888888888888888,0.8604651162790697,0.8426966292134831
