,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_adolescentis,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Adlercreutzia_equolifaciens,Collinsella_aerofaciens,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_lenta,Eggerthella_sp_1_3_56FAA,Eggerthella_unclassified,Gordonibacter_pamelaeae,Slackia_piriformis,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_thermophilus,Streptococcus_vestibularis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_hadrus,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Coprococcus_sp_ART55_1,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Oscillibacter_unclassified,Clostridium_bartlettii,Clostridium_difficile,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Ruminococcus_sp_5_1_39BFAA,Subdoligranulum_sp_4_3_54A2FAA,Subdoligranulum_unclassified,Catenibacterium_mitsuokai,Coprobacillus_unclassified,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Dialister_invisus,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Escherichia_coli,Escherichia_unclassified,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Akkermansia_muciniphila,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
Validation.LLDeep_0018,0.0062127,0.0,0.0,0.0,0.0205069,0.025793,3.87e-05,0.0,0.0,0.0,0.0004434,0.0,0.0,0.045247300000000004,0.0,0.0,8e-06,0.0,0.0,8.540000000000002e-05,0.0,0.00015490000000000002,0.00011399999999999999,0.003908,0.000843,0.0,0.0,0.0,0.0,0.0076622,0.0008411,0.0,0.0,0.0001042,0.0007254,0.014825399999999999,0.0017481999999999999,0.0,0.0060723,0.011353799999999999,0.0,0.0015720999999999999,0.0,0.0,0.0016703,0.00045910000000000005,0.0001724,0.0006093,0.004225,0.0027231,0.007085899999999999,0.041904500000000004,0.0470124,0.0,0.0027768000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010561,0.008592299999999999,0.0,0.0191264,0.00018219999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012874000000000002,0.0411278,0.0114848,0.0010831,0.000291,0.0,0.0068958,0.0,0.0012952,0.0,0.0,0.0,0.0,0.0,0.0170126,0.0301618,0.0073125,0.0334936,0.0,0.020718,0.008620000000000001,0.0,0.0,0.0,0.0,0.0005992,0.0,0.0,0.0,0.001268,0.0,0.00011520000000000001,0.0,0.0,0.0024613000000000005,0.0002164,0.0028209,0.0001605,0.0,0.0,0.006589399999999999,0.0001896,0.0,0.0005842000000000001,0.0,0.0,0.0467649,0.0,0.0399987,6.01e-05,0.0,0.07248969999999999,0.0,0.0484668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614899999999999,0.0,0.0,0.0,0.0,0.0008295999999999999,0.00033939999999999996,0.0,0.0,0.0,0.0,0.0,0.233289,0.0017865,0.0,0.0005025,0.0,0.0,0.0
Validation.LLDeep_0021,0.062171300000000006,0.0,0.0,0.0,0.0538125,0.0,0.008254799999999998,0.0,0.0,0.0,0.0038289,0.0,0.0022923,0.015354099999999999,0.0,0.0,0.0002258,0.0,0.0005434,0.00027939999999999996,0.0,0.07265369999999999,7e-05,0.0,0.0,0.0111786,0.0,0.0241426,0.0,0.0,0.0005605,0.0,0.0,0.004920600000000001,0.0012204,0.0017015999999999997,0.0059772,0.0006663,0.0013250999999999998,0.002137,0.0,0.0045133000000000005,0.006538800000000001,0.0,0.0,0.0,0.0,0.0,0.0005331,0.00044489999999999997,0.0,0.0007938,0.0691539,0.0,0.0030456999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000335,0.0023779,0.0,0.0023507,4.99e-05,0.0,0.0,0.0,3.73e-05,0.0,0.0,0.0001675,0.0012533,0.0,0.0,0.0,0.0,0.0,0.0,0.0007137000000000001,0.0007779,0.027511400000000002,0.0110959,0.0002254,0.0036067,0.0161887,0.0,0.0086736,0.0,0.0047261000000000004,0.0,0.0,0.0,0.0,0.0,0.0109907,0.08111510000000001,0.0101095,0.0098236,0.0030076,0.0021715999999999997,0.0058477,0.0,0.0060799999999999995,0.0,0.0,0.001261,0.0,0.0,0.0,0.0016989999999999998,0.0,0.0004024,0.0,0.0,0.0009228,1.87e-05,0.0,0.0007377999999999999,0.0,0.0,0.0018840999999999997,0.00014169999999999997,0.0,0.005836,0.0,0.0,0.021402599999999997,9e-05,0.0006649,0.0008535999999999999,0.0026118,0.06804550000000001,0.0,0.165748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027810000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026660000000000003,0.0001608,0.0,0.0,0.0,0.0,0.0016729,0.0008334,0.0,0.0,0.0,0.0,0.0,0.057164,0.0,0.0,0.0012962,0.0,0.0,0.0
Validation.LLDeep_0022,0.0,0.0,0.0,0.0,0.0938725,0.0,0.008960700000000002,0.0,0.0,0.0,0.017043,0.0,0.0032412,0.026280400000000002,0.0,0.0,0.0,0.0,2.46e-05,3.78e-05,0.0028916000000000002,0.0,0.0,0.0007086,0.011151600000000001,0.0073399,0.0,0.0012113,0.0,0.006640600000000001,0.0036423000000000002,0.0,0.0,0.009936799999999999,0.00012880000000000001,0.011411899999999999,0.0100477,0.0006457,0.007263800000000001,0.0129484,0.0,0.0,0.0021403000000000004,0.0,0.0,0.0026504000000000002,0.0010912,0.0031414000000000004,0.0,0.0012119000000000001,0.0012111,0.0003321,0.0174833,0.0,0.005778899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3100000000000002e-05,0.0030854,0.0,0.0016727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010104,0.0168456,0.0001383,0.058534800000000005,0.0028986,0.0,0.0023146,0.0,0.0002125,0.0,0.0,0.0,0.0,0.0,0.0230425,0.0079113,0.0038632,0.019190799999999997,0.0,0.0082625,0.0096412,0.0,0.0029370999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0008531000000000001,0.0,0.0,0.001963,0.0,0.0013158,0.00047410000000000003,0.004010199999999999,0.0,0.0,0.0,0.0012427999999999999,0.0020821,0.0,0.0209587,0.0,0.0,0.0341064,0.0,0.219482,0.0012847000000000002,0.0013019,0.0529269,0.0,0.0915268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005392,0.0006492999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026972,0.00020659999999999998,0.0,0.0,0.0,0.0,0.0031049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0197986,0.0,0.0
Validation.LLDeep_0024,0.0,0.0,0.0,0.0,0.123543,0.0,0.0,0.0,0.0018809999999999999,0.0016384,0.0064730000000000005,0.0,0.0007159,0.0364047,0.0,0.0,6.929999999999999e-05,0.0,3.54e-05,0.0,0.0,0.0008574,0.0,0.0041606,0.0019414999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970000000000001e-05,0.0041701,0.0026623000000000003,9e-05,0.0010140000000000001,0.0020287,0.0,0.0,0.0005502999999999999,0.0,0.0023629000000000002,0.0,0.0,0.0,0.0041034,0.001046,0.0018599,0.0026731,0.0095472,0.0,0.0016499000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022447,0.004569,0.0166982,0.0,0.0059811000000000005,0.0006077000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026024999999999998,0.0509563,0.0029351,0.00034700000000000003,0.0,0.0,0.0,0.0,0.005740100000000001,0.0,0.0,9.609999999999999e-05,0.0,0.00015680000000000002,0.0240965,0.028408099999999995,0.0101536,0.0180054,0.0337224,0.0170388,0.025525400000000004,0.0,0.0013655,0.0001094,0.0,0.0002501,0.0,0.0,0.0,0.0022265,0.0,0.0001665,0.0,0.0,0.005894399999999999,0.0016534000000000002,0.0006383,0.0,0.0,0.0,0.0014632999999999998,0.0,0.0,0.0024281,0.0,0.0,0.0539116,0.0,0.118101,0.0,0.0203509,0.131576,0.0,0.030668400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42e-05,0.0,0.0,0.0,0.0,0.0,6.1e-05,0.00040810000000000005,0.0,0.0,0.0,0.0,0.0,0.06557919999999999,0.0,0.0,0.0,0.0,0.027806599999999997,0.0
Validation.LLDeep_0026,0.0,0.0,0.0,0.0,0.000168,0.0,0.0,0.0,0.0,0.0,0.0001136,0.0,0.004423699999999999,0.0819103,0.0,0.0,0.0,0.0,0.00042960000000000003,0.0011669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006117000000000001,0.0,0.0,0.0,0.0,0.0004984,0.0008089999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001326,0.0,0.0006551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77e-05,0.0011647,0.006062,0.0,0.0478824,0.00011679999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002927,0.0226979,0.017940599999999998,0.23141599999999998,0.0,0.0,0.0041542,0.0,0.0009702,0.0,0.0,0.0,0.0,0.0042381,0.0464018,0.0484936,0.0040188,0.030310400000000005,0.0,0.0078301,0.0650307,0.0,0.0,0.0,0.0011647,0.005633399999999999,0.0,0.0,0.0,0.00034389999999999996,0.0,0.0001737,0.0,0.0,0.0,0.0037866999999999996,0.00053,0.0,0.0,0.0,0.0008474,0.0061088,0.0,0.006925,0.0,0.0,0.0440515,0.0,0.0692127,0.0,2.01e-05,0.18320699999999998,0.0,0.0447216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026060000000000005,0.0005717000000000001,0.0,0.0,0.0,0.0,0.0,1.85e-05,0.0,0.0,0.0,0.0,0.0008817,0.0
Validation.LLDeep_0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970997,0.0,0.002043,0.0164875,0.0,0.0,5.5e-06,0.0,0.0005267000000000001,0.0005075,0.0,0.0008336,0.0,0.0005283,0.0,0.0,0.0,0.0007765,0.0,0.0,0.007738200000000001,0.0,0.0,0.0,0.003196,0.0158391,0.012465100000000002,0.0,0.00039119999999999997,0.0002294,0.0,0.0,9.01e-05,0.0,0.0,0.0002299,0.0,0.0,0.0,5.24e-05,0.0001758,0.0013335999999999999,0.0048481,0.0,0.00042469999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011640000000000001,0.0012422000000000002,0.0,0.0006538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022610000000000002,0.049132999999999996,0.007503,0.365297,0.0028905000000000003,0.0,0.0,0.0,0.0064516999999999994,0.0,0.0,0.0,0.0,0.0022091999999999997,0.0212664,0.013803200000000002,0.0079534,0.027719900000000002,0.019867,0.014299700000000002,0.057003399999999996,0.0,0.0073821,0.0001143,0.0,0.001041,0.0,0.0,0.0,0.0015664000000000001,0.0,4.4e-05,0.0,0.0,0.0068468,0.0,0.0020819000000000002,0.0,0.0,0.0,0.0019564,0.0004359,0.0,0.0009539999999999999,0.0,0.0,0.070372,0.0,0.0,0.0001129,0.0,0.045838800000000006,0.0,0.0411225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053576599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009653999999999999,0.0,0.0,0.0,0.0,0.000552,5.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Validation.LLDeep_0028,0.052616199999999995,0.0,0.0,0.0,0.0983975,0.0,0.0,0.0,0.0,0.0,0.012724899999999999,0.0019847000000000003,0.0018922999999999998,0.0680018,0.0,0.0,3.6700000000000004e-05,0.0,0.000267,0.0,0.0,0.0176268,0.0,0.0002247,0.0,9.2e-06,0.0,0.0014454000000000001,0.0,0.0,0.0016965,0.0,0.0,0.007137600000000001,0.0025655,0.0059381,0.003911400000000001,9.05e-05,0.0004612,0.0095079,0.0,0.0,0.0014330999999999999,0.0,0.0046189,0.0,0.0,0.0,0.0,2.5e-06,0.00030589999999999995,0.0,0.010431999999999999,0.0,0.0008836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77e-05,0.00040280000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026230000000000003,0.0026319000000000004,0.0,0.0,0.0,0.0,0.0,0.0,8.5e-06,0.0006062,0.00419,8.65e-05,0.0317542,0.0106212,0.0,0.0005076000000000001,0.0,0.000127,0.0,0.0,0.0,0.0,0.18845599999999998,0.007142699999999999,0.0182632,0.005024300000000001,0.010423,0.0,0.0064475999999999995,0.0151377,0.0,0.0047598,0.0,0.0001493,0.0036275999999999995,0.0,0.0,0.0,0.0002334,0.0,2.6000000000000002e-05,0.0,0.0,0.00037539999999999996,0.0023015,0.00021659999999999998,0.0017786999999999998,0.0,0.0,0.0099174,0.0019827,0.0,0.0,0.0,0.0,0.06095509999999999,4.7799999999999996e-05,0.185564,0.0,0.0015182,0.031104200000000002,0.0,0.019427,0.0,0.00020089999999999998,0.0002435,0.0,0.0,0.0,0.0,0.0,0.0,0.0052759999999999994,0.001101,0.0,0.0,0.0,0.0,0.0,0.0,0.0088871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99e-05,0.0001695,0.0,0.0,0.0,0.0,0.037912400000000006,0.0042374,0.0,0.0,0.0,0.0,0.0,0.0,0.001644,0.0,0.0,0.0,0.0,0.0
Validation.LLDeep_0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194806,0.0,0.0062193000000000005,0.0300496,0.0,0.0,0.0,0.0,0.0046695,0.0009212,0.0,0.0,0.0,0.0198482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013903,0.0,0.0,0.0013138,0.0013959,0.0027378,0.0,0.0,0.0001375,0.0,0.0,4.83e-05,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0156256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001705,0.0017698,0.0,0.0009211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009891,0.0402682,0.0061348,0.267782,0.0030094,0.0,0.0,0.0,0.000398,0.0,0.0,0.00038879999999999996,0.0,0.0,0.0057441,0.0073146,0.0,0.0323228,0.0,0.0085624,0.0277789,0.0,0.0013158,0.0,0.0,0.0,0.0,0.0,6.56e-05,0.0044959,0.0,0.00011690000000000001,0.0103015,0.0,0.0036625,0.0029151,0.0025877,0.0,0.0,0.0,0.0088607,0.000221,0.0,0.00032960000000000004,0.0,0.0,0.067534,0.0,0.0001283,0.0016565999999999998,0.0,0.045119400000000004,0.0,0.010865999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14615699999999998,0.0,0.0,0.0,0.0,0.0,0.0
Validation.LLDeep_0030,0.0,0.0,0.0,0.0,0.06799680000000001,0.0,0.0,0.0,0.0,0.0,0.0033034999999999996,0.0,0.0049912,0.05858150000000001,0.0,0.0,0.0,0.0,0.0002025,0.0001954,0.0,0.0036327,0.0,0.00027269999999999996,0.0003944,0.0,0.0,0.0010115999999999999,0.0,0.0,0.0008693999999999999,0.0,0.0,0.0,0.0010624,0.000538,0.0041251000000000005,0.0003198,1.22e-05,0.0013927,0.0,0.0,0.0003919,0.0,0.0,0.0009718,0.0,0.0,0.0075613,0.0014853,0.0006164,0.0014826,0.0076352,0.0,0.000322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024815,0.0146002,0.0,0.0022673000000000003,0.00023819999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021098000000000002,0.0502748,0.013965,0.108708,0.0,0.0,0.0057346,0.0,0.0005358,0.0,0.0,0.0,0.0,0.0,0.03490069999999999,0.041391500000000005,0.007055,0.0328509,0.0,0.0199485,0.073384,0.0,0.0,0.0,0.0,0.0038552,0.0,0.0,8.88e-05,0.0097897,0.0,6.55e-05,0.0050268,0.0,0.0029358,0.012010700000000001,0.0013682,0.0,0.0,0.0,0.0002953,0.0014077999999999999,0.0,0.0004279,0.0,0.0,0.0660105,0.0,3.73e-05,0.0,0.0028568,0.110077,0.0,0.116881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002748,2.07e-05,0.0,0.0,0.0,0.0,0.0
Validation.LLDeep_0033,0.0818701,0.0,0.0,0.0,6.34e-05,0.0015026,0.0,0.0,0.0537434,0.0,0.13863499999999998,0.0,0.000248,0.031189299999999996,0.0,0.0,0.0006016,0.0,0.0006736000000000001,6.890000000000001e-05,0.0,0.0362426,0.0,0.0063996,0.0,0.0,0.0,0.0,0.0,0.0048196,0.0038540999999999996,0.0,0.0,0.0001692,0.0024531999999999996,0.004218100000000001,0.007825499999999999,0.0008585000000000001,0.0061751,0.0135609,0.0,0.0016637999999999998,0.0001047,0.0,0.0048966999999999995,0.0,0.0,0.0,0.0,0.00028510000000000005,0.0014997,0.0017636,0.0138333,0.0,0.0058747,0.0106385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023696999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-05,0.0016665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002617,0.0,0.035475400000000004,5.6200000000000004e-05,0.0020805999999999997,0.0044976999999999994,0.0,0.0002474,0.0,0.0006757000000000001,0.0,0.0,4.77e-05,0.0,0.0,0.0025932,0.025827099999999995,0.00857,0.0007104,0.0033306999999999994,0.0010998,0.012976,0.0,0.0051107,0.0,0.0,0.0033396000000000003,0.0,0.0,0.0,0.00042439999999999996,0.0,0.0017349,0.0,0.0,0.0009793,0.0006579,0.0011989000000000001,0.0,0.0,0.0,0.013263200000000001,0.0027381999999999997,0.0,0.0018054000000000002,0.0,0.0,0.0021831,0.0001815,0.058450300000000004,0.00021899999999999998,0.0007913,0.0062284,0.0,0.132109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024847,0.0009117000000000001,0.0,0.0,0.0,0.0,0.0157621,0.0,0.0,0.0,0.0,0.0,0.0,0.15526900000000002,0.0,0.0,0.0162962,0.0,0.0025353999999999997,0.0
